count,date,end_lat,end_lon,end_time,mac,start_lat,start_lon,start_time,trip_id,distance,max_speed,least_distance_end,least_distance_start,duration,avg_speed,avg_RSSI,max_RSSI,source
1,3/6/18,47.7547175,-122.2126122,11:00:47,d6:7e:14:dd:97:8d,47.7547175,-122.2126122,11:00:47,2,0,0,1391.24,1391.24,0,0,-57,-57,wifi
1,3/6/18,47.75282367,-122.2121095,11:00:59,be:a8:09:31:b1:ae,47.75282367,-122.2121095,11:00:59,2,14.7365,0,1493.29,1493.29,0,0,-55,-55,wifi
1,3/6/18,47.75232583,-122.2119455,11:01:04,0a:10:1c:0b:7b:f7,47.75232583,-122.2119455,11:01:04,2,0,0,1522.25,1522.25,0,0,-61,-61,wifi
2,3/6/18,47.75184533,-122.2118048,11:01:08,1e:7f:ba:74:dd:ab,47.75184533,-122.2118048,11:01:08,2,0,0,1552.58,1552.58,0,0,-41,-39,wifi
1,3/6/18,47.751617,-122.2118113,11:01:10,1a:48:7e:af:de:fd,47.751617,-122.2118113,11:01:10,2,0,0,1571.23,1571.23,0,0,-69,-69,wifi
2,3/6/18,47.75150633,-122.2118343,11:01:11,5a:2f:f0:91:29:77,47.75150633,-122.2118343,11:01:11,2,0,0,1581.36,1581.36,0,0,-65,-61,wifi
1,3/6/18,47.751208,-122.2119868,11:01:14,62:c1:4f:5a:d7:3a,47.751208,-122.2119868,11:01:14,2,12.8072,0,1613.42,1613.42,0,0,-63,-63,wifi
1,3/6/18,47.75051883,-122.2130575,11:01:22,be:d1:77:77:af:db,47.75051883,-122.2130575,11:01:22,2,0,0,1724.19,1724.19,0,0,-65,-65,wifi
1,3/6/18,47.75039633,-122.2136415,11:01:25,a2:a1:20:4d:dc:98,47.75039633,-122.2136415,11:01:25,2,0,0,1695.72,1695.72,0,0,-67,-67,wifi
9,3/6/18,47.75526117,-122.2323983,11:02:55,72:c2:95:57:97:bd,47.75043233,-122.2141257,11:01:27,2,1821.37,21.6749,189.272,1660.5,88,20.6974,-42.3333,-41,wifi
1,3/6/18,47.75050783,-122.2143922,11:01:28,82:34:21:b7:ff:e3,47.75050783,-122.2143922,11:01:28,2,0,0,1638.83,1638.83,0,0,-61,-61,wifi
1,3/6/18,47.751135,-122.2160763,11:01:35,ba:00:43:a1:c1:df,47.751135,-122.2160763,11:01:35,2,0,0,1495.79,1495.79,0,0,-67,-67,wifi
2,3/6/18,47.75200283,-122.2182033,11:01:43,96:7d:59:1b:e0:d1,47.75200283,-122.2182033,11:01:43,2,19.0022,0,1312.66,1312.66,0,0,-63,-57,wifi
1,3/6/18,47.75217233,-122.2186225,11:01:46,56:54:64:79:11:ff,47.75217233,-122.2186225,11:01:46,2,0,0,1276.74,1276.74,0,0,-69,-69,wifi
2,3/6/18,47.7525925,-122.2200947,11:01:53,5e:c2:d9:42:fe:74,47.7525435,-122.2198812,11:01:52,2,16.9102,16.9102,1157.13,1174.04,1,16.9102,-68,-67,wifi
2,3/6/18,47.75281733,-122.2220135,11:02:02,82:01:48:42:a1:c0,47.75281733,-122.2220135,11:02:02,2,0,0,1013.21,1013.21,0,0,-53,-53,wifi
1,3/6/18,47.7528655,-122.224331,11:02:12,fe:88:9c:86:56:ac,47.7528655,-122.224331,11:02:12,2,0,0,850.176,850.176,0,0,-51,-51,wifi
2,3/6/18,47.75296117,-122.2252533,11:02:17,4e:f1:21:3b:1e:fd,47.75296117,-122.2252533,11:02:17,2,17.9569,0,782.896,782.896,0,0,-60,-59,wifi
1,3/6/18,47.75341017,-122.2270558,11:02:24,62:67:82:51:57:20,47.75341017,-122.2270558,11:02:24,2,0,0,639.516,639.516,0,0,-65,-65,wifi
2,3/6/18,47.75347767,-122.2272753,11:02:25,72:20:a9:f2:f6:ca,47.75347767,-122.2272753,11:02:25,2,0,0,621.439,621.439,0,0,-73,-73,wifi
2,3/6/18,47.75361483,-122.2277103,11:02:27,2e:28:ae:36:16:66,47.75361483,-122.2277103,11:02:27,2,17.5425,0,585.447,585.447,0,0,-40,-39,wifi
2,3/6/18,47.75394667,-122.2287187,11:02:32,0e:00:6c:6b:56:08,47.75394667,-122.2287187,11:02:32,2,0,0,501.327,501.327,0,0,-48,-47,wifi
2,3/6/18,47.75406567,-122.2290783,11:02:34,e8:06:88:0b:3a:5f,47.75406567,-122.2290783,11:02:34,2,0,0,471.29,471.29,0,0,-90,-89,wifi
1,3/6/18,47.75429933,-122.2297302,11:02:38,4a:a6:10:f3:3a:5a,47.75429933,-122.2297302,11:02:38,2,0,0,415.953,415.953,0,0,-77,-77,wifi
1,3/6/18,47.75429933,-122.2297302,11:02:38,4a:2d:56:55:81:40,47.75429933,-122.2297302,11:02:38,2,0,0,415.953,415.953,0,0,-45,-45,wifi
2,3/6/18,47.75434983,-122.2298752,11:02:39,5a:f8:83:e8:50:ee,47.75434983,-122.2298752,11:02:39,2,0,0,403.718,403.718,0,0,-60,-59,wifi
7,3/6/18,47.75434983,-122.2298752,11:02:39,00:26:ab:5a:dd:d5,47.75434983,-122.2298752,11:02:39,2,0,0,403.718,403.718,0,0,-78.1429,-77,wifi
1,3/6/18,47.7546375,-122.2307217,11:02:44,52:ef:70:9f:84:cb,47.7546375,-122.2307217,11:02:44,2,13.2234,0,332.645,332.645,0,0,-65,-65,wifi
1,3/6/18,47.7546375,-122.2307217,11:02:45,00:26:b4:30:d2:30,47.7546375,-122.2307217,11:02:45,2,0,0,332.645,332.645,0,0,-87,-87,wifi
4,3/6/18,47.75586817,-122.2344875,11:03:12,00:1E:AE:2A:BF:B9,47.75532467,-122.2325707,11:02:56,2,184.169,14.5591,19.3679,174.582,16,11.5106,0,0,bluetooth
3,3/6/18,47.70865167,-122.3013812,11:23:54,c4:8e:8f:fb:2f:5b,47.75566533,-122.2335515,11:03:02,2,11483.2,11.9411,15.6309,92.0298,1252,9.17188,-61.6667,-57,wifi
1,3/6/18,47.7557085,-122.2336973,11:03:03,76:96:4b:e3:aa:4c,47.7557085,-122.2336973,11:03:03,2,0,0,80.0934,80.0934,0,0,-53,-53,wifi
3,3/6/18,47.75710267,-122.2414755,11:04:14,0a:8e:4b:c1:49:aa,47.75586817,-122.2344875,11:03:12,2,613.949,1.38818,2.18875,19.3679,62,9.90241,-50.3333,-47,wifi
1,3/6/18,47.755864,-122.2344917,11:03:17,0a:70:82:64:b7:83,47.755864,-122.2344917,11:03:17,2,0,0,19.4255,19.4255,0,0,-43,-43,wifi
1,3/6/18,47.75586383,-122.2344877,11:03:22,6a:df:6f:68:4c:dd,47.75586383,-122.2344877,11:03:22,2,0,0,19.6657,19.6657,0,0,-65,-65,wifi
2,3/6/18,47.75586867,-122.2345092,11:03:26,ea:9e:92:d8:37:31,47.75586867,-122.2345092,11:03:26,2,0,0,18.0985,18.0985,0,0,-50,-43,wifi
1,3/6/18,47.755935,-122.234857,11:03:30,a6:0a:b1:77:35:0a,47.755935,-122.234857,11:03:30,2,7.48688,0,13.543,13.543,0,0,-43,-43,wifi
1,3/6/18,47.755935,-122.234857,11:03:30,ee:7f:d3:46:3f:e1,47.755935,-122.234857,11:03:30,2,7.48688,0,13.543,13.543,0,0,-65,-65,wifi
1,3/6/18,47.75604033,-122.2354853,11:03:36,36:7b:4f:31:43:b6,47.75604033,-122.2354853,11:03:36,2,0,0,60.1817,60.1817,0,0,-61,-61,wifi
2,3/6/18,47.75626217,-122.2367838,11:03:43,e6:76:c3:88:8a:8e,47.75626217,-122.2367838,11:03:43,2,14.0108,0,160.283,160.283,0,0,-66,-65,wifi
18,3/6/18,47.67119983,-122.300647,11:35:18,8c:f5:a3:87:5e:8e,47.75652517,-122.238304,11:03:53,2,16932.1,11.8288,75.4131,246.473,1885,8.98254,-62.1111,-53,wifi
1,3/6/18,47.75688967,-122.2404802,11:04:06,6a:02:3b:b2:44:89,47.75688967,-122.2404802,11:04:06,2,0,0,78.5802,78.5802,0,0,-67,-67,wifi
1,3/6/18,47.75697633,-122.2409117,11:04:09,66:9e:0a:fa:ee:6d,47.75697633,-122.2409117,11:04:09,2,0,0,44.885,44.885,0,0,-67,-67,wifi
1,3/6/18,47.75697633,-122.2409117,11:04:09,ca:4d:44:f6:c1:1f,47.75697633,-122.2409117,11:04:09,2,0,0,44.885,44.885,0,0,-65,-65,wifi
1,3/6/18,47.75710267,-122.2414755,11:04:14,0e:9e:aa:0d:59:67,47.75710267,-122.2414755,11:04:14,2,5.10344,0,2.18875,2.18875,0,0,-65,-65,wifi
1,3/6/18,47.75711783,-122.2415847,11:04:17,4e:78:06:e9:b8:31,47.75711783,-122.2415847,11:04:17,2,0,0,8.60963,8.60963,0,0,-71,-71,wifi
1,3/6/18,47.7571485,-122.2416937,11:04:24,26:6c:65:3e:54:a9,47.7571485,-122.2416937,11:04:24,2,0,0,17.0263,17.0263,0,0,-63,-63,wifi
1,3/6/18,47.7571485,-122.2416937,11:04:26,dc:0b:34:a0:62:28,47.7571485,-122.2416937,11:04:26,2,0,0,17.0263,17.0263,0,0,-71,-71,wifi
1,3/6/18,47.7571485,-122.2416937,11:04:26,26:19:c3:7e:b0:27,47.7571485,-122.2416937,11:04:26,2,0,0,17.0263,17.0263,0,0,-83,-83,wifi
1,3/6/18,47.7571735,-122.2419685,11:04:39,02:1d:38:b3:1a:75,47.7571735,-122.2419685,11:04:39,2,0,0,37.8111,37.8111,0,0,-49,-49,wifi
1,3/6/18,47.7573285,-122.2432012,11:04:51,18:b4:30:62:53:b4,47.7573285,-122.2432012,11:04:51,2,0,0,131.809,131.809,0,0,-91,-91,wifi
2,3/6/18,47.75734767,-122.2433438,11:05:05,a2:73:a1:3f:b0:36,47.75734767,-122.2433438,11:05:05,2,0,0,142.713,142.713,0,0,-59,-59,wifi
4,3/6/18,47.75854933,-122.2586637,11:09:08,8a:48:ae:aa:ed:f7,47.75734767,-122.2433438,11:05:08,2,1416.55,0.455919,343.363,142.713,240,5.90231,-59.5,-57,wifi
5,3/6/18,47.75734767,-122.2433438,11:05:28,90:03:B7:41:3C:28,47.75734767,-122.2433438,11:05:08,2,0,0,142.713,142.713,20,0,0,0,bluetooth
1,3/6/18,47.75734767,-122.2433438,11:05:08,d2:bd:ea:5c:d8:bc,47.75734767,-122.2433438,11:05:08,2,0,0,142.713,142.713,0,0,-47,-47,wifi
1,3/6/18,47.75734767,-122.2433438,11:05:10,de:3d:33:07:cd:f8,47.75734767,-122.2433438,11:05:10,2,0,0,142.713,142.713,0,0,-65,-65,wifi
1,3/6/18,47.75734767,-122.2433438,11:05:13,66:0c:9c:39:b8:48,47.75734767,-122.2433438,11:05:13,2,0,0,142.713,142.713,0,0,-67,-67,wifi
1,3/6/18,47.75734767,-122.2433438,11:05:18,02:2f:38:09:3b:e3,47.75734767,-122.2433438,11:05:18,2,0,0,142.713,142.713,0,0,-59,-59,wifi
1,3/6/18,47.75734767,-122.2433438,11:05:21,86:5d:6b:44:69:dc,47.75734767,-122.2433438,11:05:21,2,0,0,142.713,142.713,0,0,-67,-67,wifi
1,3/6/18,47.75735217,-122.2433377,11:05:45,f2:5e:54:82:ca:ec,47.75735217,-122.2433377,11:05:45,2,0,0,142.347,142.347,0,0,-69,-69,wifi
6,3/6/18,47.75807017,-122.2474193,11:06:20,E9:08:EF:19:00:06,47.75740033,-122.2434543,11:05:54,2,453.021,6.20469,155.72,151.959,26,17.4239,0,0,bluetooth
1,3/6/18,47.757925,-122.2465628,11:06:15,8e:11:66:18:bc:27,47.757925,-122.2465628,11:06:15,2,12.5545,0,221.932,221.932,0,0,-47,-47,wifi
1,3/6/18,47.75825717,-122.248554,11:06:27,ce:1b:c7:46:55:92,47.75825717,-122.248554,11:06:27,2,0,0,68.1472,68.1472,0,0,-61,-61,wifi
1,3/6/18,47.75835483,-122.2491937,11:06:34,ea:b5:60:b0:2a:13,47.75835483,-122.2491937,11:06:34,2,0,0,19.0347,19.0347,0,0,-67,-67,wifi
20,3/6/18,47.6760415,-122.3007163,11:33:20,02:8d:61:f2:fe:31,47.75836317,-122.2492162,11:06:51,2,15112.6,0.279723,19.0623,17.1471,1589,9.51077,-62.4,-53,wifi
2,3/6/18,47.75836317,-122.2492162,11:06:55,f2:6f:f6:98:65:03,47.75836317,-122.2492162,11:06:55,2,0,0,17.1471,17.1471,0,0,-42,-41,wifi
1,3/6/18,47.75836317,-122.2492162,11:06:59,2e:df:e5:47:cd:6a,47.75836317,-122.2492162,11:06:59,2,0,0,17.1471,17.1471,0,0,-49,-49,wifi
31,3/6/18,47.7587085,-122.2533728,11:08:44,E4:04:39:24:06:D2,47.75839867,-122.2493048,11:07:04,2,341.264,0.768057,297.115,9.81404,100,3.41264,0,0,bluetooth
1,3/6/18,47.75837917,-122.2492997,11:07:11,46:4a:4f:6a:1d:5e,47.75837917,-122.2492997,11:07:11,2,0,0,10.6407,10.6407,0,0,-67,-67,wifi
4,3/6/18,47.75839983,-122.2493765,11:08:20,46:d4:3d:0c:86:86,47.75837917,-122.2492997,11:07:16,2,8.12503,0.0660188,4.47894,10.6407,64,0.126954,-48,-41,wifi
1,3/6/18,47.75837917,-122.2492997,11:07:34,5a:51:b7:9a:98:04,47.75837917,-122.2492997,11:07:34,2,0,0,10.6407,10.6407,0,0,-49,-49,wifi
2,3/6/18,47.75837667,-122.2493037,11:07:52,ac:5f:3e:93:8e:09,47.75837917,-122.2492997,11:07:42,2,0.4089,0.0584143,10.4446,10.6407,10,0.04089,-64,-63,wifi
3,3/6/18,47.75837917,-122.2492997,11:07:46,fe:3e:30:af:b7:06,47.75837917,-122.2492997,11:07:46,2,0,0,10.6407,10.6407,0,0,-71,-69,wifi
1,3/6/18,47.75837667,-122.2493037,11:07:52,fa:c5:c6:e4:a5:75,47.75837667,-122.2493037,11:07:52,2,0,0,10.4446,10.4446,0,0,-73,-73,wifi
1,3/6/18,47.75862783,-122.252399,11:08:38,4e:ec:37:cc:24:37,47.75862783,-122.252399,11:08:38,2,0,0,223.56,223.56,0,0,-45,-45,wifi
1,3/6/18,47.75871783,-122.2551367,11:08:53,56:4c:23:5b:65:cc,47.75871783,-122.2551367,11:08:53,2,0,0,428.856,428.856,0,0,-67,-67,wifi
1,3/6/18,47.75868283,-122.2558267,11:08:56,12:6a:08:4c:4d:4d,47.75868283,-122.2558267,11:08:56,2,0,0,480.175,480.175,0,0,-79,-79,wifi
2,3/6/18,47.75854933,-122.2586637,11:09:08,5e:2a:24:de:cb:53,47.75854933,-122.2586637,11:09:08,2,0,0,343.363,343.363,0,0,-66,-63,wifi
6,3/6/18,47.75831217,-122.2633745,11:09:36,00:16:74:4F:50:C0,47.75852917,-122.2590955,11:09:10,2,366.855,16.1416,13.1091,310.914,26,14.1098,0,0,bluetooth
3,3/6/18,47.687249,-122.3012793,11:29:31,7c:7a:91:d4:46:80,47.75852917,-122.2590955,11:09:10,2,12571.3,16.1416,123.281,310.914,1221,10.2959,-83.6667,-77,wifi
1,3/6/18,47.75837817,-122.2616723,11:09:23,9e:47:3a:53:7a:51,47.75837817,-122.2616723,11:09:23,2,0,0,117.31,117.31,0,0,-71,-71,wifi
3,3/6/18,47.7578305,-122.2692515,11:10:24,96:f7:d2:13:ee:b5,47.75837817,-122.2616723,11:09:23,2,630.516,13.4368,455.123,117.31,61,10.3363,-45.6667,-41,wifi
1,3/6/18,47.75836733,-122.2618508,11:09:24,fe:ab:03:48:53:2a,47.75836733,-122.2618508,11:09:24,2,0,0,103.944,103.944,0,0,-69,-69,wifi
1,3/6/18,47.75828133,-122.2634885,11:09:44,ca:00:48:b4:64:05,47.75828133,-122.2634885,11:09:44,2,0,0,22.0997,22.0997,0,0,-65,-65,wifi
2,3/6/18,47.75828133,-122.2634885,11:09:46,92:63:b2:25:fa:c7,47.75828133,-122.2634885,11:09:46,2,0,0,22.0997,22.0997,0,0,-46,-45,wifi
15,3/6/18,47.70898983,-122.301266,11:23:28,10:f1:f2:36:67:fd,47.75828133,-122.2634885,11:09:51,2,8773.83,2.84342,54.2097,22.0997,817,10.7391,-69.8,-67,wifi
2,3/6/18,47.7582735,-122.264934,11:10:04,9e:7d:8d:74:d6:34,47.7582735,-122.264934,11:10:04,2,0,0,127.832,127.832,0,0,-67,-67,wifi
1,3/6/18,47.75819417,-122.2665722,11:10:12,32:60:b6:e2:0a:be,47.75819417,-122.2665722,11:10:12,2,0,0,250.947,250.947,0,0,-63,-63,wifi
2,3/6/18,47.75804233,-122.268395,11:10:20,3e:df:c5:ef:9b:69,47.75804233,-122.268395,11:10:20,2,0,0,388.585,388.585,0,0,-47,-45,wifi
1,3/6/18,47.75776383,-122.2694637,11:10:25,86:05:16:bf:30:06,47.75776383,-122.2694637,11:10:25,2,0,0,471.917,471.917,0,0,-63,-63,wifi
9,3/6/18,47.676195,-122.300713,11:33:07,d0:13:fd:24:52:bb,47.756766,-122.2713262,11:10:35,2,13190.7,35.2117,2.94065,609.878,1352,9.75644,-61.2222,-55,wifi
1,3/6/18,47.75638733,-122.2717418,11:10:38,ae:ac:c9:25:a8:37,47.75638733,-122.2717418,11:10:38,2,16.9027,0,559,559,0,0,-67,-67,wifi
2,3/6/18,47.75459533,-122.2741828,11:11:04,ea:cf:87:4e:e6:81,47.75459533,-122.2741828,11:11:04,2,0,0,293.926,293.926,0,0,-66,-65,wifi
3,3/6/18,47.7518445,-122.2809388,11:13:25,16:c9:c5:93:f0:22,47.75438133,-122.2744437,11:11:24,2,765.91,3.01555,297.825,265.02,121,6.32984,-50.3333,-41,wifi
1,3/6/18,47.75429183,-122.2745805,11:11:28,da:a1:19:77:bb:36,47.75429183,-122.2745805,11:11:28,2,0,0,251.232,251.232,0,0,-91,-91,wifi
70,3/6/18,47.66878383,-122.3006568,11:35:52,b8:86:87:96:05:51,47.75422517,-122.2747258,11:11:30,2,13817.5,8.48561,54.7785,238.124,1462,9.4511,-50.9143,-41,wifi
1,3/6/18,47.75346117,-122.2770747,11:11:47,76:e6:a5:45:b6:e4,47.75346117,-122.2770747,11:11:47,2,0,0,43.5127,43.5127,0,0,-55,-55,wifi
1,3/6/18,47.7533175,-122.2773932,11:11:50,0e:e0:43:a8:1c:ba,47.7533175,-122.2773932,11:11:50,2,0,0,15.1016,15.1016,0,0,-63,-63,wifi
2,3/6/18,47.75309217,-122.2778483,11:11:57,3e:35:d4:02:12:ea,47.75309217,-122.2778483,11:11:57,2,0,0,27.7503,27.7503,0,0,-49,-49,wifi
2,3/6/18,47.75212033,-122.2800952,11:13:17,ac:5f:3e:37:e9:0e,47.75311333,-122.2777827,11:12:16,2,285.663,2.80325,227.864,22.3113,61,4.683,-68,-67,wifi
2,3/6/18,47.75278733,-122.278546,11:12:25,a2:72:d5:cd:ec:1e,47.75278733,-122.278546,11:12:25,2,11.0998,0,90.0523,90.0523,0,0,-65,-65,wifi
5,3/6/18,47.75208267,-122.2801203,11:12:46,10:4E:89:0A:4B:A1,47.75278733,-122.278546,11:12:25,2,162.463,11.0998,231.711,90.0523,21,7.73632,0,0,bluetooth
4,3/6/18,47.7501215,-122.2835105,11:13:42,16:03:47:20:2b:53,47.75229283,-122.2797175,11:12:34,2,487.824,9.90448,565.398,193.681,68,7.17388,-60,-57,wifi
1,3/6/18,47.752126,-122.2801205,11:12:38,96:09:fd:c4:ab:22,47.752126,-122.2801205,11:12:38,2,4.43462,0,229.137,229.137,0,0,-73,-73,wifi
1,3/6/18,47.75210583,-122.2800792,11:12:58,fa:8a:e0:56:a6:ab,47.75210583,-122.2800792,11:12:58,2,0,0,227.72,227.72,0,0,-67,-67,wifi
1,3/6/18,47.752118,-122.2800803,11:13:07,f6:b0:b8:0d:e5:21,47.752118,-122.2800803,11:13:07,2,0,0,227.064,227.064,0,0,-67,-67,wifi
1,3/6/18,47.752118,-122.2800803,11:13:08,da:28:d3:91:7c:ea,47.752118,-122.2800803,11:13:08,2,0,0,227.064,227.064,0,0,-49,-49,wifi
1,3/6/18,47.752118,-122.2800803,11:13:14,66:fe:bd:d7:51:61,47.752118,-122.2800803,11:13:14,2,0,0,227.064,227.064,0,0,-71,-71,wifi
2,3/6/18,47.752118,-122.2800803,11:13:14,80:6c:1b:f7:b9:36,47.752118,-122.2800803,11:13:14,2,0,0,227.064,227.064,0,0,-80,-79,wifi
1,3/6/18,47.74881267,-122.2847085,11:13:54,96:54:ba:73:06:9f,47.74881267,-122.2847085,11:13:54,2,0,0,727.786,727.786,0,0,-59,-59,wifi
1,3/6/18,47.748191,-122.2850833,11:13:58,5a:be:d1:95:fc:25,47.748191,-122.2850833,11:13:58,2,15.1652,0,795.736,795.736,0,0,-67,-67,wifi
3,3/6/18,47.748191,-122.2850833,11:13:58,d4:63:c6:6c:f7:9a,47.748191,-122.2850833,11:13:58,2,15.1652,0,795.736,795.736,0,0,-73.6667,-73,wifi
2,3/6/18,47.74780467,-122.2853013,11:14:02,1a:a1:52:ab:26:1f,47.74780467,-122.2853013,11:14:02,2,0,0,837.754,837.754,0,0,-63,-63,wifi
1,3/6/18,47.74780467,-122.2853013,11:14:02,3e:08:12:1c:df:21,47.74780467,-122.2853013,11:14:02,2,0,0,837.754,837.754,0,0,-69,-69,wifi
2,3/6/18,47.74675733,-122.2859318,11:14:10,ee:36:de:a9:10:c2,47.74675733,-122.2859318,11:14:10,2,0,0,955.448,955.448,0,0,-65,-65,wifi
5,3/6/18,47.7435055,-122.2867848,11:14:33,00:1F:FF:51:77:24,47.74634217,-122.2861227,11:14:13,2,463.877,16.3667,1228.98,999.777,20,23.1938,0,0,bluetooth
2,3/6/18,47.74606233,-122.2862493,11:14:14,0e:59:da:a0:99:df,47.74606233,-122.2862493,11:14:14,2,16.1644,0,1029.77,1029.77,0,0,-57,-55,wifi
1,3/6/18,47.74564133,-122.2864088,11:14:18,ca:53:49:69:c0:db,47.74564133,-122.2864088,11:14:18,2,0,0,1073.71,1073.71,0,0,-61,-61,wifi
2,3/6/18,47.74521617,-122.2865253,11:14:21,46:b3:43:64:79:b5,47.74521617,-122.2865253,11:14:21,2,0,0,1116.44,1116.44,0,0,-67,-67,wifi
1,3/6/18,47.7427215,-122.2870827,11:14:39,ba:4f:88:17:b8:b0,47.7427215,-122.2870827,11:14:39,2,0,0,1139.54,1139.54,0,0,-65,-65,wifi
5,3/6/18,47.735156,-122.2926063,11:15:45,42:95:53:71:f9:3d,47.74234933,-122.287322,11:14:42,2,1163.31,15.1771,223.022,1094.48,63,18.4653,-63,-61,wifi
1,3/6/18,47.74157083,-122.2880038,11:14:49,f2:5e:03:2b:cf:ce,47.74157083,-122.2880038,11:14:49,2,0,0,995.531,995.531,0,0,-59,-59,wifi
2,3/6/18,47.7412245,-122.2883037,11:14:52,9a:6b:0e:db:82:35,47.7412245,-122.2883037,11:14:52,2,0,0,951.705,951.705,0,0,-61,-61,wifi
1,3/6/18,47.73980133,-122.2895595,11:15:05,8a:b2:04:b8:98:9a,47.73980133,-122.2895595,11:15:05,2,0,0,772.019,772.019,0,0,-61,-61,wifi
1,3/6/18,47.738549,-122.2906207,11:15:15,92:7b:ab:c0:1f:ba,47.738549,-122.2906207,11:15:15,2,15.9346,0,616.836,616.836,0,0,-73,-73,wifi
2,3/6/18,47.73768,-122.291355,11:15:22,26:6a:03:26:64:f9,47.73768,-122.291355,11:15:22,2,0,0,511.07,511.07,0,0,-53,-53,wifi
7,3/6/18,47.73476217,-122.2923912,11:15:56,A0:14:3D:45:27:7C,47.73717533,-122.2917577,11:15:26,2,369.917,15.0766,179.394,451.075,30,12.3306,0,0,bluetooth
3,3/6/18,47.73339867,-122.292446,11:16:30,46:25:51:07:2b:c5,47.73705583,-122.2918527,11:15:27,2,583.254,14.4229,28.076,437.027,63,9.258,-53,-41,wifi
1,3/6/18,47.7369435,-122.2919488,11:15:28,c6:64:11:df:5d:d0,47.7369435,-122.2919488,11:15:28,2,0,0,423.833,423.833,0,0,-67,-67,wifi
1,3/6/18,47.73638717,-122.292352,11:15:33,8e:67:40:ef:b7:7b,47.73638717,-122.292352,11:15:33,2,0,0,360.032,360.032,0,0,-61,-61,wifi
1,3/6/18,47.73595133,-122.292513,11:15:37,aa:6d:62:a0:fb:7b,47.73595133,-122.292513,11:15:37,2,0,0,311.356,311.356,0,0,-61,-61,wifi
1,3/6/18,47.73426967,-122.2922202,11:16:03,e0:60:66:06:0e:91,47.73426967,-122.2922202,11:16:03,2,11.1449,0,126.383,126.383,0,0,-75,-75,wifi
1,3/6/18,47.73406867,-122.2922555,11:16:06,e2:9e:65:32:94:7b,47.73406867,-122.2922555,11:16:06,2,0,0,103.928,103.928,0,0,-79,-79,wifi
2,3/6/18,47.73339383,-122.2924362,11:16:27,ee:28:18:61:58:18,47.73339383,-122.2924362,11:16:27,2,0,0,27.7051,27.7051,0,0,-57,-57,wifi
28,3/6/18,47.66880683,-122.300639,11:35:59,48:88:ca:42:c1:f9,47.73339867,-122.292446,11:16:28,2,10019,0.972275,57.4529,28.076,1171,8.55594,-75.8571,-69,wifi
1,3/6/18,47.73339867,-122.292446,11:16:30,ce:09:70:e8:dd:46,47.73339867,-122.292446,11:16:30,2,0,0,28.076,28.076,0,0,-83,-83,wifi
57,3/6/18,47.67130867,-122.3006483,11:35:17,a8:a6:68:25:eb:85,47.73339867,-122.292446,11:16:31,2,9657.14,1.15458,63.3672,28.076,1126,8.5765,-69.5965,-63,wifi
3,3/6/18,47.72256117,-122.2935455,11:19:45,be:ab:0e:40:23:08,47.7333125,-122.2924408,11:16:45,2,1660.12,15.8213,17.8871,18.8894,180,9.22291,-59.6667,-57,wifi
60,3/6/18,47.66878383,-122.3006568,11:35:53,24:4b:81:b6:5f:42,47.733248,-122.292442,11:16:46,2,9988.32,18.4732,54.7785,12.2341,1147,8.70821,-61.0667,-53,wifi
5,3/6/18,47.7286795,-122.2923347,11:17:23,0C:A6:94:BB:A3:12,47.73123917,-122.29242,11:17:02,2,408.379,15.4206,497.356,212.697,21,19.4466,0,0,bluetooth
4,3/6/18,47.71924283,-122.2953445,11:20:55,e6:8a:e1:7d:19:cf,47.72831683,-122.2922223,11:17:34,2,1400.8,1.98847,34.239,537.948,201,6.96916,-42,-41,wifi
2,3/6/18,47.728109,-122.29233,11:17:51,5a:35:f9:15:a6:61,47.728109,-122.29233,11:17:51,2,2.08277,0,560.774,560.774,0,0,-47,-47,wifi
1,3/6/18,47.7281215,-122.2923398,11:18:10,aa:6a:c1:a1:86:e0,47.7281215,-122.2923398,11:18:10,2,0,0,559.367,559.367,0,0,-59,-59,wifi
1,3/6/18,47.7281215,-122.2923398,11:18:21,4e:a1:c0:85:26:61,47.7281215,-122.2923398,11:18:21,2,0,0,559.367,559.367,0,0,-57,-57,wifi
1,3/6/18,47.7281215,-122.2923398,11:18:31,ae:54:93:56:34:33,47.7281215,-122.2923398,11:18:31,2,0,0,559.367,559.367,0,0,-57,-57,wifi
1,3/6/18,47.7281215,-122.2923398,11:18:33,62:20:94:56:cc:2a,47.7281215,-122.2923398,11:18:33,2,0,0,559.367,559.367,0,0,-61,-61,wifi
6,3/6/18,47.72518467,-122.2924992,11:19:06,00:04:3E:90:DD:46,47.72813717,-122.2923455,11:18:40,2,450.923,2.8167,276.061,557.615,26,17.3432,0,0,bluetooth
91,3/6/18,47.725448,-122.292441,11:19:05,6c:40:08:93:7a:56,47.72778633,-122.2922928,11:18:47,2,382.067,11.675,303.844,560.365,18,21.2259,-52.4505,-45,wifi
4,3/6/18,47.72256117,-122.2935455,11:19:53,06:7b:f6:2b:93:ec,47.7273005,-122.2922635,11:18:51,2,643.695,30.596,17.8871,506.352,62,10.3822,-50.5,-41,wifi
1,3/6/18,47.72702533,-122.2922677,11:18:53,a2:45:27:9c:db:64,47.72702533,-122.2922677,11:18:53,2,0,0,475.905,475.905,0,0,-65,-65,wifi
